_id,airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate,seatAvail,flight_start_date/$date,instances/2024-05-10/seatAvail,instances/2024-05-05/seatAvail,instances/2024-05-03/seatAvail
660031998434ccc0f1c15771,IndiGo,6344,Udaipur,Kolkata,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,11:20,14:15,02:55,175,5950,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15772,Jet Airways,740,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:20,14:25,03:05,185,6290,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15773,IndiGo,6175,Bagdogra,Mumbai,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,11:20,14:25,03:05,185,6290,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15774,SpiceJet,8562,Coimbatore,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:20,14:30,03:10,190,6460,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15775,GoAir,816,Surat,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:20,15:50,04:30,270,3250,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15776,IndiGo,2906,Aizwal,Guwahati,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,11:25,12:15,00:50,50,1700,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15777,IndiGo,137,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:15,00:50,50,1700,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15778,AirAsia India,1527,Hyderabad,Bengaluru,Monday,Y,N,N,N,N,N,N,11:25,12:20,00:55,55,1870,180,2024-05-06T00:00:00.000Z,,,
660031998434ccc0f1c15779,IndiGo,751,Jodhpur,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:25,12:20,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1577a,IndiGo,433,Aizwal,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:25,12:20,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1577b,TruJet,132,Vijayawada,Hyderabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,11:25,12:25,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1577c,IndiGo,7725,Varanasi,Gaya,Saturday,N,N,N,N,N,Y,N,11:25,12:25,01:00,60,2040,180,2024-05-04T00:00:00.000Z,,,
660031998434ccc0f1c1577d,Alliance Air (India),894,Kochi,Mysore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:25,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1577e,Air India,744,Agartala,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:25,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1577f,TruJet,533,Kadapa,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:25,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15780,Alliance Air (India),823,Pantnagar,Dehradun,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:30,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15781,AirAsia India,1620,Bengaluru,Hyderabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,11:25,12:30,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15782,SpiceJet,6435,Mumbai,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:30,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15783,SpiceJet,106,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:30,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15784,IndiGo,6675,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:30,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15785,IndiGo,238,Coimbatore,Chennai,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,11:25,12:30,01:05,65,2210,180,2024-05-07T00:00:00.000Z,,,
660031998434ccc0f1c15786,IndiGo,238,Coimbatore,Chennai,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,11:25,12:30,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15787,TruJet,512,Kadapa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:35,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15788,SpiceJet,1046,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:35,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15789,Vistara,841,Mumbai,Goa,"Friday,Saturday",N,N,N,N,Y,Y,N,11:25,12:40,01:15,75,2550,180,2024-05-03T00:00:00.000Z,,,
660031998434ccc0f1c1578a,Vistara,841,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:45,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1578b,IndiGo,6144,Bengaluru,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:45,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1578c,IndiGo,5615,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:45,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1578d,IndiGo,7196,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:45,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1578e,IndiGo,7929,Agra,Bhopal,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,11:25,12:50,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1578f,SpiceJet,3244,Jaipur,Adampur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:50,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15790,GoAir,221,Leh,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:55,01:30,90,3060,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15791,IndiGo,752,Surat,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:55,01:30,90,3060,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15792,SpiceJet,3013,Pune,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,11:25,12:55,01:30,90,3060,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15793,IndiGo,5357,Mumbai,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,12:55,01:30,90,3060,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15794,IndiGo,7131,Calicut,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:00,01:35,95,3230,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15795,Alliance Air (India),719,Raipur,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:00,01:35,95,3230,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15796,SpiceJet,3732,Jammu,Gwalior,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:05,01:40,100,3400,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15797,IndiGo,5116,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:05,01:40,100,3400,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15798,IndiGo,7264,Tuticorin,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:05,01:40,100,3400,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c15799,IndiGo,7482,Ahmedabad,Jaipur,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,11:25,13:05,01:40,100,3400,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1579a,IndiGo,356,Bengaluru,Nagpur,Monday,Y,N,N,N,N,N,N,11:25,13:10,01:45,105,3570,180,2024-05-06T00:00:00.000Z,,,
660031998434ccc0f1c1579b,IndiGo,356,Bengaluru,MIHAN,Monday,Y,N,N,N,N,N,N,11:25,13:10,01:45,105,3570,180,2024-05-06T00:00:00.000Z,,,
660031998434ccc0f1c1579c,Vistara,655,Mumbai,Jodhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:10,01:45,105,3570,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1579d,IndiGo,5071,Delhi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:25,13:10,01:45,105,3570,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1579e,SpiceJet,8751,Delhi,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:10,01:45,105,3570,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c1579f,SpiceJet,8185,Pune,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,11:25,13:15,01:50,110,3740,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a0,IndiGo,7842,Chennai,Calicut,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:20,01:55,115,3910,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a1,SpiceJet,538,Kanpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:20,01:55,115,3910,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a2,IndiGo,5214,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:20,01:55,115,3910,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a3,IndiGo,5052,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:20,01:55,115,3910,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a4,Jet Airways,3552,Allahabad,Indore,"Sunday,Tuesday,Friday",N,Y,N,N,Y,N,Y,11:25,13:25,02:00,120,4080,180,2024-05-07T00:00:00.000Z,,,
660031998434ccc0f1c157a5,IndiGo,817,Nagpur,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:25,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a6,IndiGo,817,MIHAN,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:25,02:00,120,4080,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a7,Jet Airways,460,Chennai,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:30,02:05,125,4250,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a8,IndiGo,5335,Thiruvananthapuram,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:30,02:05,125,4250,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157a9,SpiceJet,231,Delhi,Guwahati,Saturday,N,N,N,N,N,Y,N,11:25,13:35,02:10,130,4420,180,2024-05-04T00:00:00.000Z,,,
660031998434ccc0f1c157aa,SpiceJet,355,Patna,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:35,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157ab,SpiceJet,4004,Shirdi Airport,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:35,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157ac,SpiceJet,607,Kolkata,Chennai,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,11:25,13:35,02:10,130,4420,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157ad,IndiGo,957,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:40,02:15,135,4590,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157ae,SpiceJet,371,Mumbai,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:50,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157af,Air India,766,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:50,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b0,IndiGo,2126,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:50,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b1,IndiGo,133,Bengaluru,Lucknow,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,11:25,13:50,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b2,IndiGo,269,Hyderabad,Dehradun,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:50,02:25,145,4930,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b3,GoAir,582,Chandigarh,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:25,13:55,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b4,GoAir,382,Chandigarh,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:25,13:55,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b5,IndiGo,133,Bengaluru,Port Blair,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,13:55,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b6,IndiGo,133,Bengaluru,Port Blair,"Sunday,Friday,Saturday",N,N,N,N,Y,Y,Y,11:25,13:55,02:30,150,5100,180,2024-05-03T00:00:00.000Z,,,
660031998434ccc0f1c157b7,IndiGo,5599,Kolkata,Delhi,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,11:25,13:55,02:30,150,5100,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b8,IndiGo,163,Bengaluru,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,14:00,02:35,155,5270,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157b9,Jet Airways,908,Delhi,Imphal,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,11:25,14:05,02:40,160,5440,180,2024-05-07T00:00:00.000Z,,,
660031998434ccc0f1c157ba,SpiceJet,8171,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,14:05,02:40,160,5440,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157bb,AirAsia India,741,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,11:25,14:05,02:40,160,5440,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157bc,IndiGo,2615,Delhi,Imphal,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,11:25,14:10,02:45,165,5610,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157bd,SpiceJet,376,Kolkata,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,14:20,02:55,175,5950,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157be,AirAsia India,741,Bengaluru,Delhi,"Wednesday,Thursday,Friday,Saturday",N,N,Y,Y,Y,Y,N,11:25,14:20,02:55,175,5950,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157bf,IndiGo,634,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:25,14:25,03:00,180,6120,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c0,Vistara,611,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:15,00:45,45,1530,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c1,IndiGo,7265,Kochi,Thiruvananthapuram,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,11:30,12:25,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c2,SpiceJet,922,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,11:30,12:25,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c3,GoAir,216,Indore,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:25,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c4,IndiGo,358,Kolkata,Agartala,"Sunday,Wednesday,Friday",N,N,Y,N,Y,N,Y,11:30,12:25,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c5,IndiGo,6054,Guwahati,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:25,00:55,55,1870,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c6,SpiceJet,3419,Bengaluru,Pondicherry,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,11:30,12:30,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c7,SpiceJet,3319,Dibrugarh,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:30,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c8,Air India,671,Chennai,Madurai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:30,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157c9,TruJet,728,Jodhpur,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:30,01:00,60,2040,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157ca,SpiceJet,2747,Kanpur,Gorakhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:35,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157cb,IndiGo,238,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:35,01:05,65,2210,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157cc,GoAir,894,Bengaluru,Hyderabad,Saturday,N,N,N,N,N,Y,N,11:30,12:40,01:10,70,2380,180,2024-05-04T00:00:00.000Z,,,
660031998434ccc0f1c157cd,AirAsia India,514,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,11:30,12:40,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157ce,IndiGo,833,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:40,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157cf,GoAir,761,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:40,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d0,Air India,406,Varanasi,Khajuraho,"Monday,Thursday,Saturday",Y,N,N,Y,N,Y,N,11:30,12:40,01:10,70,2380,180,2024-05-02T00:00:00.000Z,,,
660031998434ccc0f1c157d1,Alliance Air (India),748,Bhubaneswar,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:40,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d2,IndiGo,6891,Kolkata,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:40,01:10,70,2380,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d3,GoAir,331,Mumbai,Goa,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,N,11:30,12:45,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d4,IndiGo,7223,Bengaluru,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:45,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d5,GoAir,331,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:45,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d6,IndiGo,2325,Jodhpur,Delhi,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,11:30,12:45,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d7,IndiGo,237,Lucknow,Raipur,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,11:30,12:45,01:15,75,2550,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157d8,IndiGo,6114,Kolkata,Imphal,"Monday,Tuesday,Thursday,Saturday",Y,Y,N,Y,N,Y,N,11:30,12:50,01:20,80,2720,180,2024-05-07T00:00:00.000Z,,,
660031998434ccc0f1c157d9,IndiGo,358,Kolkata,Imphal,"Monday,Tuesday,Thursday,Saturday",Y,Y,N,Y,N,Y,N,11:30,12:50,01:20,80,2720,180,2024-05-07T00:00:00.000Z,,,
660031998434ccc0f1c157da,IndiGo,525,Chennai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:50,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157db,TruJet,715,Jalgaon,Mumbai,Saturday,N,N,N,N,N,Y,N,11:30,12:50,01:20,80,2720,180,2024-05-04T00:00:00.000Z,,,
660031998434ccc0f1c157dc,SpiceJet,3730,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:50,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157dd,IndiGo,6409,Coimbatore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:50,01:20,80,2720,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157de,IndiGo,7162,Bengaluru,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:55,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
660031998434ccc0f1c157df,IndiGo,882,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,11:30,12:55,01:25,85,2890,180,2024-05-01T00:00:00.000Z,,,
